date,sunrise_setting_min,daylight_min,sunrise_rack_mm,daylight_rack_mm,carrier_output_rack_mm,expected_sunset_angle_deg,actual_sunset_angle_deg,time_kinematic_error_deg,sunrise_azimuth_deg,sunset_azimuth_deg,azimuth_mirror_error_deg
2025-10-28,315.000000000,630.757815142,41.233403578,11.225671752,26.229537665,112.878907571,112.878907571,0.000000000,107.166289795,252.833710205,0.200351127
2025-10-29,315.000000000,628.195172053,41.233403578,10.890222556,26.061813067,111.597586026,111.597586026,0.000000000,107.622846090,252.377153910,0.197622747
2025-10-30,315.000000000,625.650931004,41.233403578,10.557182181,25.895292880,110.325465502,110.325465502,0.000000000,108.074965163,251.925034837,0.194850087
2025-10-31,315.000000000,623.125988763,41.233403578,10.226668015,25.730035797,109.062994382,109.062994382,0.000000000,108.522493000,251.477507000,0.192031751
2025-11-01,315.000000000,620.621244426,41.233403578,9.898797748,25.566100663,107.810622213,107.810622213,0.000000000,108.965275527,251.034724473,0.189170560
2025-11-02,315.000000000,618.137625597,41.233403578,9.573692803,25.403548191,106.568812799,106.568812799,0.000000000,109.403158892,250.596841108,0.186268376
2025-11-03,315.000000000,615.676037811,41.233403578,9.251471715,25.242437647,105.338018906,105.338018906,0.000000000,109.835994508,250.164005492,0.183326223
2025-11-04,315.000000000,613.237405019,41.233403578,8.932255429,25.082829504,104.118702509,104.118702509,0.000000000,110.263634014,249.736365986,0.180346924
2025-11-05,315.000000000,610.822650754,41.233403578,8.616164835,24.924784207,102.911325377,102.911325377,0.000000000,110.685932420,249.314067580,0.177329949
2025-11-06,315.000000000,608.432732695,41.233403578,8.303325293,24.768364436,101.716366348,101.716366347,-0.000000000,111.102741742,248.897258258,0.174275964
2025-11-07,315.000000000,606.068643950,41.233403578,7.993866800,24.613635189,100.534321975,100.534321975,0.000000000,111.513911609,248.486088391,0.171182812
2025-11-08,315.000000000,603.731425302,41.233403578,7.687925594,24.460664586,99.365712651,99.365712651,0.000000000,111.919285699,248.080714301,0.168048402
2025-11-09,315.000000000,601.422181620,41.233403578,7.385646303,24.309524941,98.211090810,98.211090810,0.000000000,112.318700091,247.681299909,0.164871491
2025-11-10,315.000000000,599.142052234,41.233403578,7.087178065,24.160290821,97.071026117,97.071026117,0.000000000,112.711986805,247.288013195,0.161650451
2025-11-11,315.000000000,596.892217150,41.233403578,6.792675341,24.013039460,95.946108575,95.946108575,0.000000000,113.098973525,246.901026475,0.158385086
2025-11-12,315.000000000,594.673900654,41.233403578,6.502298390,23.867850984,94.836950327,94.836950327,0.000000000,113.479484036,246.520515964,0.155076042
2025-11-13,315.000000000,592.488334136,41.233403578,6.216208402,23.724805990,93.744167068,93.744167068,0.000000000,113.853343384,246.146656616,0.151722432
2025-11-14,315.000000000,590.336784512,41.233403578,5.934571215,23.583987397,92.668392256,92.668392256,0.000000000,114.220373833,245.779626167,0.148325639
2025-11-15,315.000000000,588.220526788,41.233403578,5.657553727,23.445478653,91.610263394,91.610263394,0.000000000,114.580398706,245.419601294,0.144885755
2025-11-16,315.000000000,586.140872784,41.233403578,5.385327654,23.309365616,90.570436392,90.570436392,0.000000000,114.933239225,245.066760775,0.141404369
2025-11-17,315.000000000,584.099130135,41.233403578,5.118064166,23.175733872,89.549565067,89.549565067,0.000000000,115.278719967,244.721280033,0.137880075
2025-11-18,315.000000000,582.096629637,41.233403578,4.855937464,23.044670521,88.548314818,88.548314818,0.000000000,115.616662986,244.383337014,0.134316392
2025-11-19,315.000000000,580.134715216,41.233403578,4.599123467,22.916263523,87.567357608,87.567357608,0.000000000,115.946892852,244.053107148,0.130712792
2025-11-20,315.000000000,578.214726850,41.233403578,4.347797578,22.790600578,86.607363425,86.607363425,0.000000000,116.269236050,243.730763950,0.127069223
2025-11-21,315.000000000,576.338022030,41.233403578,4.102137491,22.667770535,85.669011015,85.669011015,0.000000000,116.583518092,243.416481908,0.123388568
2025-11-22,315.000000000,574.505955184,41.233403578,3.862320502,22.547862040,84.752977592,84.752977592,0.000000000,116.889567916,243.110432084,0.119670001
2025-11-23,315.000000000,572.719887400,41.233403578,3.628524776,22.430964177,83.859943700,83.859943700,0.000000000,117.187215031,242.812784969,0.115914255
2025-11-24,315.000000000,570.981168643,41.233403578,3.400927023,22.317165300,82.990584322,82.990584322,0.000000000,117.476290887,242.523709113,0.112123624
2025-11-25,315.000000000,569.291160901,41.233403578,3.179705526,22.206554552,82.145580451,82.145580451,0.000000000,117.756629144,242.243370856,0.108297505
2025-11-26,315.000000000,567.651207342,41.233403578,2.965036108,22.099219843,81.325603671,81.325603671,0.000000000,118.028065681,241.971934319,0.104438525
2025-11-27,315.000000000,566.062643087,41.233403578,2.757093533,21.995248556,80.531321543,80.531321543,0.000000000,118.290440559,241.709559441,0.100546704
2025-11-28,315.000000000,564.526779090,41.233403578,2.556049406,21.894726492,79.763389545,79.763389545,0.000000000,118.543597416,241.456402584,0.096623643
2025-11-29,315.000000000,563.044903121,41.233403578,2.362072295,21.797737937,79.022451560,79.022451560,0.000000000,118.787384291,241.212615709,0.092671579
2025-11-30,315.000000000,561.618281879,41.233403578,2.175328011,21.704365795,78.309140940,78.309140940,0.000000000,119.021653804,240.978346196,0.088692789
2025-12-01,315.000000000,560.248130069,41.233403578,1.995975559,21.614689568,77.624065035,77.624065035,0.000000000,119.246266659,240.753733341,0.084688771
2025-12-02,315.000000000,558.935617178,41.233403578,1.824168023,21.528785801,76.967808589,76.967808589,0.000000000,119.461090089,240.538909911,0.080661819
2025-12-03,315.000000000,557.681859406,41.233403578,1.660051514,21.446727546,76.340929703,76.340929703,0.000000000,119.665998405,240.334001595,0.076614595
2025-12-04,315.000000000,556.487953338,41.233403578,1.503769575,21.368586577,75.743976669,75.743976669,0.000000000,119.860871316,240.139128684,0.072545426
2025-12-05,315.000000000,555.354954462,41.233403578,1.355460369,21.294431974,75.177477231,75.177477231,0.000000000,120.045590778,239.954409222,0.068455508
2025-12-06,315.000000000,554.283922240,41.233403578,1.215262579,21.224333079,74.641961120,74.641961120,0.000000000,120.220038835,239.779961165,0.064344114
2025-12-07,315.000000000,553.275896586,41.233403578,1.083312330,21.158357954,74.137948293,74.137948293,0.000000000,120.384098579,239.615901421,0.060209698
2025-12-08,315.000000000,552.331902805,41.233403578,0.959743833,21.096573706,73.665951403,73.665951403,0.000000000,120.537653412,239.462346588,0.056051675
2025-12-09,315.000000000,551.452929176,41.233403578,0.844686454,21.039045016,73.226464588,73.226464588,0.000000000,120.680588762,239.319411238,0.051872455
2025-12-10,315.000000000,550.639908678,41.233403578,0.738262320,20.985832949,72.819954339,72.819954339,0.000000000,120.812797850,239.187202150,0.047671295
2025-12-11,315.000000000,549.893722517,41.233403578,0.640586780,20.936995179,72.446861259,72.446861259,0.000000000,120.934178708,239.065821292,0.043450538
2025-12-12,315.000000000,549.215184347,41.233403578,0.551766341,20.892584960,72.107592173,72.107592174,0.000000000,121.044637142,238.955362858,0.039212755
2025-12-13,315.000000000,548.605039824,41.233403578,0.471898609,20.852651094,71.802519912,71.802519912,0.000000000,121.144088176,238.855911824,0.034958538
2025-12-14,315.000000000,548.063969870,41.233403578,0.401072718,20.817238148,71.531984935,71.531984935,0.000000000,121.232453722,238.767546278,0.030689609
2025-12-15,315.000000000,547.592577112,41.233403578,0.339367550,20.786385564,71.296288556,71.296288556,0.000000000,121.309664789,238.690335211,0.026407742
2025-12-16,315.000000000,547.191401848,41.233403578,0.286853831,20.760128705,71.095700924,71.095700924,0.000000000,121.375659221,238.624340779,0.022115669
2025-12-17,315.000000000,546.860904370,41.233403578,0.243591812,20.738497695,70.930452185,70.930452185,0.000000000,121.430384978,238.569615022,0.017814061
2025-12-18,315.000000000,546.601459944,41.233403578,0.209630616,20.721517097,70.800729972,70.800729972,0.000000000,121.473799023,238.526200977,0.013504057
2025-12-19,315.000000000,546.413373901,41.233403578,0.185010211,20.709206895,70.706686950,70.706686951,0.000000000,121.505865599,238.494134401,0.009188573
2025-12-20,315.000000000,546.296878123,41.233403578,0.169760949,20.701582264,70.648439062,70.648439062,0.000000000,121.526557803,238.473442197,0.004868617
2025-12-21,315.000000000,546.252108635,41.233403578,0.163900637,20.698652108,70.626054318,70.626054318,0.000000000,121.535858737,238.464141263,0.000545432
2025-12-22,315.000000000,546.279148167,41.233403578,0.167440104,20.700421841,70.639574084,70.639574084,0.000000000,121.533757477,238.466242523,-0.003779020
2025-12-23,315.000000000,546.377988405,41.233403578,0.180378260,20.706890919,70.688994202,70.688994202,0.000000000,121.520253697,238.479746303,-0.008104465
2025-12-24,315.000000000,546.548537596,41.233403578,0.202703097,20.718053338,70.774268798,70.774268798,0.000000000,121.495354006,238.504645994,-0.012427210
2025-12-25,315.000000000,546.790646847,41.233403578,0.234395124,20.733899351,70.895323423,70.895323424,0.000000000,121.459074155,238.540925845,-0.016747305
2025-12-26,315.000000000,547.104071243,41.233403578,0.275422282,20.754412930,71.052035622,71.052035622,0.000000000,121.411439385,238.588560615,-0.021063904
2025-12-27,315.000000000,547.488498957,41.233403578,0.325743752,20.779573665,71.244249479,71.244249479,0.000000000,121.352481563,238.647518437,-0.025373037
2025-12-28,315.000000000,547.943529747,41.233403578,0.385307143,20.809355361,71.471764873,71.471764873,0.000000000,121.282243794,238.717756206,-0.029673725
2025-12-29,315.000000000,548.468694894,41.233403578,0.454051100,20.843727339,71.734347447,71.734347447,0.000000000,121.200777380,238.799222620,-0.033964537
2025-12-30,315.000000000,549.063433485,41.233403578,0.531902199,20.882652889,72.031716743,72.031716743,0.000000000,121.108143601,238.891856399,-0.038243361
2025-12-31,315.000000000,549.727112796,41.233403578,0.618777618,20.926090598,72.363556398,72.363556398,0.000000000,121.004411524,238.995588476,-0.042507442
2025-01-01,330.000000000,550.641386243,43.196898987,0.738455732,21.967677360,80.320693122,80.320693121,-0.000000000,120.861259153,239.138740847,-0.047817485
2025-01-02,330.000000000,551.457691704,43.196898987,0.845309867,22.021104427,80.728845852,80.728845852,0.000000000,120.732830223,239.267169777,-0.052065529
2025-01-03,330.000000000,552.340713901,43.196898987,0.960897203,22.078898095,81.170356950,81.170356950,-0.000000000,120.593526331,239.406473669,-0.056299094
2025-01-04,330.000000000,553.289585280,43.196898987,1.085104176,22.141001581,81.644792640,81.644792640,0.000000000,120.443440488,239.556559512,-0.060514908
2025-01-05,330.000000000,554.303391178,43.196898987,1.217811057,22.207355022,82.151695589,82.151695589,-0.000000000,120.282673661,239.717326339,-0.064712148
2025-01-06,330.000000000,555.381147705,43.196898987,1.358889057,22.277894022,82.690573852,82.690573852,-0.000000000,120.111334683,239.888665317,-0.068888915
2025-01-07,330.000000000,556.521824459,43.196898987,1.508203295,22.352551141,83.260912229,83.260912229,-0.000000000,119.929538748,240.070461252,-0.073042525
2025-01-08,330.000000000,557.724317975,43.196898987,1.665609328,22.431254157,83.862158987,83.862158987,-0.000000000,119.737410719,240.262589281,-0.077172341
2025-01-09,330.000000000,558.987490321,43.196898987,1.830958201,22.513928594,84.493745160,84.493745160,0.000000000,119.535079977,240.464920023,-0.081276129
2025-01-10,330.000000000,560.310177059,43.196898987,2.004097491,22.600498239,85.155088530,85.155088529,-0.000000000,119.322680411,240.677319589,-0.085353281
2025-01-11,330.000000000,561.691159015,43.196898987,2.184867606,22.690883296,85.845579508,85.845579508,0.000000000,119.100351941,240.899648059,-0.089404423
2025-01-12,330.000000000,563.129228653,43.196898987,2.373110481,22.785004734,86.564614327,86.564614326,-0.000000000,118.868233385,241.131766615,-0.093429033
2025-01-13,330.000000000,564.623164396,43.196898987,2.568666213,22.882782600,87.311582198,87.311582198,0.000000000,118.626464805,241.373535195,-0.097427529
2025-01-14,330.000000000,566.171740617,43.196898987,2.771374366,22.984136676,88.085870308,88.085870308,-0.000000000,118.375186940,241.624813060,-0.101400713
2025-01-15,330.000000000,567.773724259,43.196898987,2.981073534,23.088986261,88.886862130,88.886862129,-0.000000000,118.114540927,241.885459073,-0.105348245
2025-01-16,330.000000000,569.427876263,43.196898987,3.197601525,23.197250256,89.713938132,89.713938132,0.000000000,117.844669257,242.155330743,-0.109269736
2025-01-17,330.000000000,571.132946436,43.196898987,3.420794689,23.308846838,90.566473218,90.566473218,-0.000000000,117.565716160,242.434283840,-0.113163184
2025-01-18,330.000000000,572.887655990,43.196898987,3.650485633,23.423692310,91.443827995,91.443827995,0.000000000,117.277831679,242.722168321,-0.117029236
2025-01-19,330.000000000,574.690732572,43.196898987,3.886507805,23.541703396,92.345366286,92.345366286,-0.000000000,116.981165708,243.018834292,-0.120864980
2025-01-20,330.000000000,576.540866637,43.196898987,4.128689788,23.662794387,93.270433319,93.270433318,-0.000000000,116.675875258,243.324124742,-0.124670393
2025-01-21,330.000000000,578.436755765,43.196898987,4.376861095,23.786880041,94.218377883,94.218377883,0.000000000,116.362117886,243.637882114,-0.128442882
2025-01-22,330.000000000,580.377083904,43.196898987,4.630849454,23.913874220,95.188541952,95.188541952,-0.000000000,116.040055176,243.959944824,-0.132180516
2025-01-23,330.000000000,582.360515811,43.196898987,4.890480084,24.043689535,96.180257906,96.180257905,-0.000000000,115.709854070,244.290145930,-0.135883917
2025-01-24,330.000000000,584.385732987,43.196898987,5.155580392,24.176239689,97.192866493,97.192866493,0.000000000,115.371680984,244.628319016,-0.139550263
2025-01-25,330.000000000,586.451389185,43.196898987,5.425974156,24.311436571,98.225694593,98.225694592,-0.000000000,115.025707215,244.974292785,-0.143177077
2025-01-26,330.000000000,588.556150224,43.196898987,5.701486732,24.449192859,99.278075112,99.278075112,0.000000000,114.672107716,245.327892284,-0.146765140
2025-01-27,330.000000000,590.698678556,43.196898987,5.981943035,24.589421011,100.349339278,100.349339278,0.000000000,114.311057857,245.688942143,-0.150311330
2025-01-28,330.000000000,592.877632433,43.196898987,6.267167430,24.732033208,101.438816217,101.438816217,0.000000000,113.942737315,246.057262685,-0.153814778
2025-01-29,330.000000000,595.091705483,43.196898987,6.556988915,24.876943951,102.545852742,102.545852741,-0.000000000,113.567324493,246.432675507,-0.157274784
2025-01-30,330.000000000,597.339589286,43.196898987,6.851236216,25.024067602,103.669794643,103.669794643,-0.000000000,113.184999916,246.815000084,-0.160691325
2025-01-31,330.000000000,599.620023134,43.196898987,7.149744309,25.173321648,104.810011567,104.810011567,0.000000000,112.795941129,247.204058871,-0.164063572
2025-02-01,330.000000000,601.931747946,43.196898987,7.452348379,25.324623683,105.965873973,105.965873973,-0.000000000,112.400327013,247.599672987,-0.167391611
2025-02-02,330.000000000,604.273560165,43.196898987,7.758890882,25.477894934,107.136780083,107.136780082,-0.000000000,111.998333208,248.001666792,-0.170674058
2025-02-03,330.000000000,606.644246060,43.196898987,8.069212940,25.633055963,108.322123030,108.322123030,0.000000000,111.590138122,248.409861878,-0.173910611
2025-02-04,330.000000000,609.042628977,43.196898987,8.383160530,25.790029758,109.521314489,109.521314489,0.000000000,111.175918825,248.824081175,-0.177100375
2025-02-05,330.000000000,611.467544851,43.196898987,8.700581275,25.948740131,110.733772425,110.733772425,0.000000000,110.755852901,249.244147099,-0.180242616
2025-02-06,330.000000000,613.917881083,43.196898987,9.021329538,26.109114262,111.958940541,111.958940541,0.000000000,110.330114833,249.669885167,-0.183337214
2025-02-07,330.000000000,616.392532169,43.196898987,9.345260608,26.271079797,113.196266084,113.196266084,0.000000000,109.898878849,250.101121151,-0.186384756
2025-02-08,330.000000000,618.890452410,43.196898987,9.672237603,26.434568295,114.445226205,114.445226205,-0.000000000,109.462314023,250.537685977,-0.189386691
2025-02-09,330.000000000,621.410636610,43.196898987,10.002128943,26.599513965,115.705318305,115.705318305,0.000000000,109.020584572,250.979415428,-0.192343444
2025-02-10,330.000000000,623.952127656,43.196898987,10.334809343,26.765854165,116.976063828,116.976063828,-0.000000000,108.573850442,251.426149558,-0.195257437
2025-02-11,330.000000000,626.514001951,43.196898987,10.670157904,26.933528445,118.257000975,118.257000975,-0.000000000,108.122266749,251.877733251,-0.198129103
2025-02-12,330.000000000,629.095386736,43.196898987,11.008060382,27.102479684,119.547693368,119.547693368,0.000000000,107.665983616,252.334016384,-0.200958626
2025-02-13,330.000000000,631.695441814,43.196898987,11.348406796,27.272652891,120.847720907,120.847720907,0.000000000,107.205148393,252.794851607,-0.203746472
2025-02-14,330.000000000,634.313337783,43.196898987,11.691088577,27.443993782,122.156668891,122.156668891,0.000000000,106.739907548,253.260092452,-0.206492543
2025-02-15,330.000000000,636.948289149,43.196898987,12.036002904,27.616450946,123.474144574,123.474144574,0.000000000,106.270404319,253.729595681,-0.209195716
2025-02-16,330.000000000,639.599520759,43.196898987,12.383048310,27.789973649,124.799760380,124.799760379,-0.000000000,105.796782899,254.203217101,-0.211856534
2025-02-17,330.000000000,642.266273809,43.196898987,12.732125468,27.964512228,126.133136905,126.133136905,0.000000000,105.319185753,254.680814247,-0.214472046
2025-02-18,330.000000000,644.947805027,43.196898987,13.083137084,28.140018035,127.473902513,127.473902513,0.000000000,104.837757481,255.162242519,-0.217043636
2025-02-19,330.000000000,647.643389573,43.196898987,13.435988276,28.316443631,128.821694787,128.821694786,-0.000000000,104.352640600,255.647359400,-0.219568444
2025-02-20,330.000000000,650.352308587,43.196898987,13.790584946,28.493741966,130.176154294,130.176154294,0.000000000,103.863979775,256.136020225,-0.222046506
2025-02-21,330.000000000,653.073874155,43.196898987,14.146837045,28.671868016,131.536937077,131.536937077,-0.000000000,103.371917495,256.628082505,-0.224475583
2025-02-22,330.000000000,655.807381385,43.196898987,14.504652305,28.850775646,132.903690692,132.903690692,-0.000000000,102.876599841,257.123400159,-0.226855121
2025-02-23,330.000000000,658.552159728,43.196898987,14.863942950,29.030420968,134.276079864,134.276079864,-0.000000000,102.378171409,257.621828591,-0.229183573
2025-02-24,330.000000000,661.307530597,43.196898987,15.224620153,29.210759570,135.653765298,135.653765298,-0.000000000,101.876778787,258.123221213,-0.231458878
2025-02-25,330.000000000,664.072817776,43.196898987,15.586595399,29.391747193,137.036408888,137.036408888,0.000000000,101.372570515,258.627429485,-0.233680373
2025-02-26,330.000000000,666.847372483,43.196898987,15.949783760,29.573341374,138.423686241,138.423686241,-0.000000000,100.865694129,259.134305871,-0.235847611
2025-02-27,330.000000000,669.630561073,43.196898987,16.314102295,29.755500641,139.815280536,139.815280536,-0.000000000,100.356296174,259.643703826,-0.237959177
2025-02-28,330.000000000,672.421764744,43.196898987,16.679470001,29.938184494,141.210882372,141.210882372,0.000000000,99.844522739,260.155477261,-0.240015738
2025-03-01,330.000000000,675.220398251,43.196898987,17.045810271,30.121354629,142.610199126,142.610199126,0.000000000,99.330516378,260.669483622,-0.242016549
2025-03-02,330.000000000,678.025900300,43.196898987,17.413049630,30.304974308,144.012950150,144.012950150,-0.000000000,98.814418775,261.185581225,-0.243962034
2025-03-03,330.000000000,680.837713537,43.196898987,17.781115122,30.489007054,145.418856769,145.418856769,0.000000000,98.296370972,261.703629028,-0.245851840
2025-03-04,330.000000000,683.655310052,43.196898987,18.149937643,30.673418315,146.827655026,146.827655026,0.000000000,97.776511370,262.223488630,-0.247683868
2025-03-05,330.000000000,686.478167031,43.196898987,18.519448758,30.858173872,148.239083515,148.239083515,-0.000000000,97.254979654,262.745020346,-0.249458117
2025-03-06,330.000000000,689.305787154,43.196898987,18.889583366,31.043241177,149.652893577,149.652893577,0.000000000,96.731912964,263.268087036,-0.251174933
2025-03-07,330.000000000,692.137692181,43.196898987,19.260278868,31.228588927,151.068846091,151.068846090,-0.000000000,96.207446737,263.792553263,-0.252836797
2025-03-08,330.000000000,694.973435353,43.196898987,19.631476781,31.414187884,152.486717677,152.486717677,0.000000000,95.681710062,264.318289938,-0.254443024
2025-03-09,330.000000000,697.812612565,43.196898987,20.003124209,31.600011598,153.906306283,153.906306282,-0.000000000,95.154828044,264.845171956,-0.255996910
2025-03-10,330.000000000,700.654839616,43.196898987,20.375170860,31.786034923,155.327419808,155.327419808,-0.000000000,94.626920187,265.373079813,-0.257498730
2025-03-11,330.000000000,703.499762253,43.196898987,20.747570362,31.972234674,156.749881126,156.749881126,0.000000000,94.098102199,265.901897801,-0.258950474
2025-03-12,330.000000000,706.347042944,43.196898987,21.120278533,32.158588760,158.173521472,158.173521472,0.000000000,93.568485615,266.431514385,-0.260352042
2025-03-13,330.000000000,709.196370449,43.196898987,21.493254631,32.345076809,159.598185224,159.598185224,0.000000000,93.038179090,266.961820910,-0.261704257
2025-03-14,330.000000000,712.047431282,43.196898987,21.866457622,32.531678304,161.023715641,161.023715641,-0.000000000,92.507289718,267.492710282,-0.263006576
2025-03-15,330.000000000,714.899920116,43.196898987,22.239847537,32.718373262,162.449960058,162.449960058,0.000000000,91.975924396,268.024075604,-0.264259320
2025-03-16,330.000000000,717.753543758,43.196898987,22.613385998,32.905142492,163.876771879,163.876771879,0.000000000,91.444187588,268.555812412,-0.265460129
2025-03-17,330.000000000,720.607999793,43.196898987,22.987033419,33.091966203,165.303999897,165.303999896,-0.000000000,90.912185907,269.087814093,-0.266608714
2025-03-18,330.000000000,723.462978588,43.196898987,23.360749270,33.278824128,166.731489294,166.731489294,0.000000000,90.380027025,269.619972975,-0.267704850
2025-03-19,330.000000000,726.318184527,43.196898987,23.734494853,33.465696920,168.159092264,168.159092263,-0.000000000,89.847817069,270.152182931,-0.268746272
2025-03-20,330.000000000,729.173295917,43.196898987,24.108228060,33.652563523,169.586647958,169.586647958,0.000000000,89.315665055,270.684334945,-0.269731203
2025-03-21,330.000000000,732.027981856,43.196898987,24.481905576,33.839402281,171.013990928,171.013990928,-0.000000000,88.783682167,271.216317833,-0.270658880
2025-03-22,330.000000000,734.881922528,43.196898987,24.855485536,34.026192261,172.440961264,172.440961264,0.000000000,88.251978715,271.748021285,-0.271527284
2025-03-23,330.000000000,737.734749290,43.196898987,25.228919686,34.212909336,173.867374645,173.867374645,0.000000000,87.720669648,272.279330352,-0.272333407
2025-03-24,330.000000000,740.586103856,43.196898987,25.602161126,34.399530056,175.293051928,175.293051928,-0.000000000,87.189871470,272.810128530,-0.273076799
2025-03-25,330.000000000,743.435600985,43.196898987,25.975159428,34.586029207,176.717800492,176.717800492,0.000000000,86.659702467,273.340297533,-0.273754050
2025-03-26,330.000000000,746.282832634,43.196898987,26.347861179,34.772380083,178.141416317,178.141416317,0.000000000,86.130285014,273.869714986,-0.274363982
2025-03-27,330.000000000,749.127393203,43.196898987,26.720213287,34.958556137,179.563696601,179.563696601,0.000000000,85.601741164,274.398258836,-0.274905178
2025-03-28,330.000000000,751.968872526,43.196898987,27.092162060,35.144530524,180.984436263,180.984436263,-0.000000000,85.074193697,274.925806303,-0.275377505
2025-03-29,330.000000000,754.806851683,43.196898987,27.463652663,35.330275825,182.403425841,182.403425841,0.000000000,84.547764782,275.452235218,-0.275779731
2025-03-30,330.000000000,757.640928157,43.196898987,27.834632406,35.515765697,183.820464078,183.820464078,0.000000000,84.022575505,275.977424495,-0.276112690
2025-03-31,330.000000000,760.470678993,43.196898987,28.205045925,35.700972456,185.235339497,185.235339496,-0.000000000,83.498746817,276.501253183,-0.276373346
2025-04-01,330.000000000,763.295683000,43.196898987,28.574838084,35.885868536,186.647841500,186.647841500,0.000000000,82.976400838,277.023599162,-0.276561289
2025-04-02,330.000000000,766.115503285,43.196898987,28.943951696,36.070425342,188.057751643,188.057751642,-0.000000000,82.455661538,277.544338462,-0.276675445
2025-04-03,330.000000000,768.929691067,43.196898987,29.312328016,36.254613501,189.464845534,189.464845534,0.000000000,81.936652673,278.063347327,-0.276713862
2025-04-04,330.000000000,771.737811258,43.196898987,29.679910089,36.438404538,190.868905629,190.868905629,0.000000000,81.419497108,278.580502892,-0.276677746
2025-04-05,330.000000000,774.539426418,43.196898987,30.046640656,36.621769821,192.269713209,192.269713209,0.000000000,80.904315628,279.095684372,-0.276568168
2025-04-06,330.000000000,777.334108134,43.196898987,30.412463637,36.804681312,193.667054067,193.667054067,0.000000000,80.391225279,279.608774721,-0.276386273
2025-04-07,330.000000000,780.121448712,43.196898987,30.777325666,36.987112326,195.060724356,195.060724356,-0.000000000,79.880338831,280.119661169,-0.276133854
2025-04-08,330.000000000,782.901044907,43.196898987,31.141173957,37.169036472,196.450522454,196.450522454,0.000000000,79.371764889,280.628235111,-0.275810530
2025-04-09,330.000000000,785.672485320,43.196898987,31.503954658,37.350426823,197.836242660,197.836242660,0.000000000,78.865611512,281.134388488,-0.275417565
2025-04-10,330.000000000,788.435349468,43.196898987,31.865612730,37.531255858,199.217674734,199.217674734,0.000000000,78.361984556,281.638015444,-0.274953881
2025-04-11,330.000000000,791.189233600,43.196898987,32.226095320,37.711497153,200.594616800,200.594616800,0.000000000,77.860987267,282.139012733,-0.274418996
2025-04-12,330.000000000,793.933697064,43.196898987,32.585344747,37.891121867,201.966848532,201.966848532,0.000000000,77.362725813,282.637274187,-0.273813541
2025-04-13,330.000000000,796.668285881,43.196898987,32.943301586,38.070100286,203.334142940,203.334142940,0.000000000,76.867304681,283.132695319,-0.273133654
2025-04-14,330.000000000,799.392541881,43.196898987,33.299905863,38.248402425,204.696270940,204.696270940,0.000000000,76.374830528,283.625169472,-0.272379986
2025-04-15,330.000000000,802.105973910,43.196898987,33.655093285,38.425996136,206.052986955,206.052986955,0.000000000,75.885411255,284.114588745,-0.271550175
2025-04-16,330.000000000,804.808070754,43.196898987,34.008796934,38.602847961,207.404035377,207.404035377,-0.000000000,75.399156386,284.600843614,-0.270641806
2025-04-17,330.000000000,807.498295100,43.196898987,34.360946478,38.778922732,208.749147550,208.749147550,-0.000000000,74.916177625,285.083822375,-0.269652031
2025-04-18,330.000000000,810.176077470,43.196898987,34.711467370,38.954183179,210.088038735,210.088038735,-0.000000000,74.436590842,285.563409158,-0.268580620
2025-04-19,330.000000000,812.840825593,43.196898987,35.060282084,39.128590535,211.420412796,211.420412796,0.000000000,73.960512444,286.039487556,-0.267424157
2025-04-20,330.000000000,815.491902906,43.196898987,35.407307293,39.302103140,212.745951453,212.745951453,0.000000000,73.488063111,286.511936889,-0.266179284
2025-04-21,330.000000000,818.128641707,43.196898987,35.752455595,39.474677291,214.064320854,214.064320854,0.000000000,73.019367364,286.980632636,-0.264844423
2025-04-22,330.000000000,820.750339174,43.196898987,36.095634991,39.646266989,215.375169587,215.375169587,-0.000000000,72.554551628,287.445448372,-0.263414792
2025-04-23,330.000000000,823.356249038,43.196898987,36.436747794,39.816823390,216.678124519,216.678124519,0.000000000,72.093748656,287.906251344,-0.261890224
2025-04-24,330.000000000,825.945606485,43.196898987,36.775693891,39.986296439,217.972803243,217.972803243,0.000000000,71.637090850,288.362909150,-0.260267560
2025-04-25,330.000000000,828.517614562,43.196898987,37.112368961,40.154633974,219.258807281,219.258807281,0.000000000,71.184713541,288.815286459,-0.258545741
2025-04-26,330.000000000,831.071476734,43.196898987,37.446668738,40.321783862,220.535738367,220.535738367,0.000000000,70.736751272,289.263248728,-0.256725620
2025-04-27,330.000000000,833.606363911,43.196898987,37.778484693,40.487691840,221.803181956,221.803181955,-0.000000000,70.293338497,289.706661503,-0.254804942
2025-04-28,330.000000000,836.121448208,43.196898987,38.107708458,40.652303722,223.060724104,223.060724104,0.000000000,69.854609769,290.145390231,-0.252783765
2025-04-29,330.000000000,838.615859062,43.196898987,38.434226075,40.815562531,224.307929531,224.307929531,0.000000000,69.420701261,290.579298739,-0.250658683
2025-04-30,330.000000000,841.088724481,43.196898987,38.757923402,40.977411194,225.544362241,225.544362241,0.000000000,68.991750225,291.008249775,-0.248427629
2025-05-01,330.000000000,843.539122717,43.196898987,39.078679781,41.137789384,226.769561359,226.769561359,0.000000000,68.567898357,291.432101643,-0.246089791
2025-05-02,330.000000000,845.966130973,43.196898987,39.396374419,41.296636703,227.983065486,227.983065486,0.000000000,68.149286870,291.850713130,-0.243644539
