day_coordinate,cam_angle_deg,pitch_radius_mm,surface_x_mm,surface_y_mm,surface_radius_mm,pressure_angle_deg,pitch_curvature_radius_mm
34.852430556,34.375000000,86.968456818,66.174031142,43.395981837,79.134149627,11.135297026,74.742436920
34.979166667,34.500000000,86.931078839,66.050711888,43.516810751,79.097467461,11.158511071,74.740091806
35.105902778,34.625000000,86.893637209,65.927124284,43.637277660,79.060721714,11.181677435,74.738226730
35.232638889,34.750000000,86.856132179,65.803269507,43.757382064,79.023912602,11.204795296,74.736417561
35.359375000,34.875000000,86.818563998,65.679148812,43.877123389,78.987040365,11.227864611,74.734560537
35.486111111,35.000000000,86.780932916,65.554763456,43.996501065,78.950105242,11.250885357,74.732655963
35.612847222,35.125000000,86.743239184,65.430114698,44.115514529,78.913107476,11.273857508,74.730704142
35.739583333,35.250000000,86.705483051,65.305203797,44.234163220,78.876047307,11.296781039,74.728705379
35.866319444,35.375000000,86.667664768,65.180032013,44.352446583,78.838924975,11.319655924,74.726659978
35.993055556,35.500000000,86.629784584,65.054600608,44.470364068,78.801740720,11.342482136,74.724568246
