day_coordinate,cam_angle_deg,pitch_radius_mm,surface_x_mm,surface_y_mm,surface_radius_mm,pressure_angle_deg,pitch_curvature_radius_mm
19.517361111,19.250000000,52.256347010,41.352419277,16.695421133,44.595511735,15.429784138,75.639127428
19.644097222,19.375000000,52.287860502,41.345288429,16.800968843,44.628527080,15.465074866,75.491562085
19.770833333,19.500000000,52.319468423,41.337988144,16.906562541,44.661629177,15.500121329,75.345349137
19.897569444,19.625000000,52.351170424,41.330517795,17.012202148,44.694817632,15.534924072,75.200475231
20.024305556,19.750000000,52.382966154,41.322876757,17.117887571,44.728092049,15.569483559,75.056212239
20.151041667,19.875000000,52.414855260,41.315064428,17.223618311,44.761451903,15.603797397,74.910276219
20.277777778,20.000000000,52.446837384,41.307080191,17.329394073,44.794896728,15.637864680,74.765684987
20.404513889,20.125000000,52.478912167,41.298923412,17.435214759,44.828426124,15.671685974,74.622425050
20.531250000,20.250000000,52.511079248,41.290593457,17.541080271,44.862039689,15.705261849,74.480483068
20.657986111,20.375000000,52.543338269,41.282089690,17.646990505,44.895737026,15.738592873,74.339845853
20.784722222,20.500000000,52.575688868,41.273411480,17.752945353,44.929517735,15.771679616,74.200500369
20.911458333,20.625000000,52.608130687,41.264558191,17.858944702,44.963381418,15.804522651,74.062433729
21.038194444,20.750000000,52.640663367,41.255529186,17.964988476,44.997327692,15.837122829,73.927113445
21.164930556,20.875000000,52.673286552,41.246323784,18.071077164,45.031356359,15.869485086,73.796440726
21.291666667,21.000000000,52.705999895,41.236941339,18.177210850,45.065467104,15.901611479,73.666952229
21.418402778,21.125000000,52.738803050,41.227381227,18.283389410,45.099659546,15.933502561,73.538636546
21.545138889,21.250000000,52.771695670,41.217642823,18.389612713,45.133933306,15.965158889,73.411482392
21.671875000,21.375000000,52.804677410,41.207725503,18.495880624,45.168288003,15.996581019,73.285478607
21.798611111,21.500000000,52.837747922,41.197628640,18.602193005,45.202723260,16.027769508,73.160614150
21.925347222,21.625000000,52.870906861,41.187351610,18.708549714,45.237238699,16.058724916,73.036878104
